Displacement - Plot 0	Force - Plot 0	
48,4999	-0,146097	
48,4999	-0,146097	
48,4999	-0,121747	
48,4999	-0,146097	
48,4999	-0,146097	
48,4999	-0,146097	
48,4999	-0,121747	
48,4999	-0,146097	
48,4999	-0,146097	
48,4999	-0,146097	
48,4999	-0,146097	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,146097	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,146097	
48,4999	-0,121747	
48,4999	-0,146097	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,146097	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,146097	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,0973979	
48,4999	-0,0973979	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,121747	
48,4999	-0,0973979	
48,4999	-0,121747	
48,4999	-0,121747	
