Displacement - Plot 0	Force - Plot 0	
20,612	23,0346	
20,5161	23,0833	
20,4225	23,059	
20,3283	23,0346	
20,234	23,0346	
20,1545	23,0346	
20,0606	23,0103	
19,976	23,0103	
19,8878	22,9859	
19,7927	22,9372	
19,6971	22,8885	
19,6031	22,9372	
19,4931	22,9616	
19,3977	22,9129	
19,3037	22,8885	
19,2085	22,8398	
19,1083	22,8398	
19,0202	22,8155	
18,9253	22,8155	
18,8149	22,7424	
18,7205	22,7181	
18,6416	22,7181	
18,5462	22,6937	
18,4363	22,6937	
18,3424	22,6937	
18,2477	22,6207	
18,1529	22,645	
18,0572	22,572	
17,9635	22,5963	
17,8681	22,572	
17,7723	22,5233	
17,6792	22,5233	
17,5836	22,4989	
17,4898	22,4502	
17,3955	22,4015	
17,3117	22,4015	
17,2391	22,4746	
17,1452	22,3528	
17,0502	22,3285	
16,9546	22,3041	
16,861	22,3041	
16,7663	22,3041	
16,6718	22,2554	
16,5933	22,2311	
16,5239	22,2798	
16,4381	22,3041	
16,3416	22,2311	
16,2645	22,2311	
16,1699	22,2798	
16,0754	22,1824	
15,9795	22,1824	
15,8863	22,1093	
15,7909	22,0606	
15,697	22,0119	
15,6022	21,9876	
15,5074	21,9632	
15,3972	21,9145	
15,3163	21,9389	
15,2231	21,8902	
15,1449	21,8658	
15,0499	21,8171	
14,9557	21,8415	
14,8595	21,8171	
14,7823	21,8171	
14,6869	21,7197	
14,5924	21,7441	
14,4805	21,6223	
14,388	21,6954	
14,303	21,7197	
14,2003	21,5736	
14,1049	21,6467	
14,0104	21,5736	
13,9163	21,5006	
13,8057	21,5006	
13,7107	21,5249	
13,626	21,4762	
13,5389	21,4032	
13,4451	21,4032	
13,3501	21,3788	
13,2551	21,3788	
13,1611	21,3545	
13,0764	21,3301	
12,9722	21,2815	
12,8765	21,2328	
12,7824	21,2571	
12,6886	21,2084	
12,609	21,1597	
12,5252	21,1597	
12,4208	21,2571	
12,3367	21,111	
12,2486	21,038	
12,154	21,0867	
12,0587	20,9893	
11,9653	20,9893	
11,8702	20,9649	
11,7752	20,8919	
11,6807	20,7945	
11,5864	20,7945	
11,5082	20,7945	
11,4136	20,6484	
11,3175	20,6727	
11,2243	20,5997	
11,129	20,5753	
11,0341	20,5266	
10,9404	20,5266	
10,8455	20,4779	
10,7346	20,4536	
10,625	20,4292	
10,5458	20,4292	
10,451	20,4049	
10,357	20,3805	
10,2617	20,3562	
10,1672	20,3318	
10,0722	20,2588	
9,97724	20,2344	
